date,r_cvar_historical,turnover_cvar_historical,r_mv_historical,turnover_mv_historical,r_cvar_mbb,turnover_cvar_mbb,r_mv_mbb,turnover_mv_mbb,r_ew,turnover_ew
2023-08-25,0.009162227635600621,4.599628235686106e-10,0.009050879710723467,0.02194379579410677,0.010429037156680213,0.006552950310928667,0.008751302589734918,0.015764438622423403,0.007893521833716478,0.0
2023-09-01,0.022901919718081906,0.22927178905066642,0.020264251842436486,0.08160345991619135,0.02074466310375561,0.23582473412831845,0.020563367048441875,0.13873524062124928,0.026890197504777016,0.0
2023-09-08,-0.01702525349982483,0.006552948822349959,-0.016818040819165582,0.1161879232843323,-0.017032295112347086,0.22927178709785284,-0.016792012290746942,0.1135441349194957,-0.020397094277417694,0.0
2023-09-15,0.006345670575493537,0.13092523197604922,0.0076638673015280556,0.016047192791795055,0.005119655927983745,0.006552944532722154,0.007631746700321454,0.017090969019423967,0.0033985974003881486,0.0
2023-09-22,-0.024337236068103486,0.14090656897693996,-0.022763183008972145,0.024702281665830224,-0.024229685479064764,0.006552943469755773,-0.022667740495640604,0.07726230733337683,-0.028019594817463835,0.0
2023-09-29,-0.009470519919465794,0.00998133850350463,-0.010767185117645895,0.11434803243116698,-0.010818831395620121,0.17174303159054932,-0.01140450564158719,0.0008932187644794359,-0.005699725972062631,0.0
2023-10-06,-0.0009473967593588333,0.23582472723676107,-0.001177918321839378,0.18544874992064336,-0.0011721320906687854,0.07656697175380767,-0.0011721859916819077,0.026120162601442665,-0.0015560425042813182,0.0
2023-10-13,0.0015041746439913334,8.689435555522916e-09,0.0014634271168057016,0.008096049024824335,0.0018465211586845946,0.2548629487835575,0.0013813852622154804,0.12570437876926693,-0.002057271013472484,0.0
2023-10-20,-0.026846577616718277,0.05752876297305178,-0.026747236773482154,0.02051833449930174,-0.026896707132746993,0.1309252316071592,-0.026932660970461233,0.12786838161292657,-0.026566814480513123,0.0
2023-10-27,-0.015596546917179438,0.04737074535510136,-0.014819290454882686,0.06087944398651385,-0.014782459829299918,0.10489950443673214,-0.014661351065374275,0.10214050159890073,-0.019135910486608856,0.0
2023-11-03,0.05604446752626173,0.25369125995206143,0.055931862667805136,0.15750612923603985,0.05568056030221409,0.2458060857200851,0.05565751039221125,0.18952421106426146,0.06010611832059816,0.0
2023-11-10,0.002715526328692597,0.30106199815877904,0.0011431686314787681,0.1871464350707071,0.0061706517026723084,1.3671516468418975e-09,0.001910717101581865,0.0413498181294729,-1.9274839698812767e-05,0.0
2023-11-17,0.02880078414426443,0.07656696574186178,0.028801241604233092,0.06417142967885578,0.02861982468477795,0.2458060868936055,0.028853367619230044,0.16147143119073165,0.03214811732070384,0.0
2023-11-24,0.007997239403557713,0.07656696549746335,0.008179406957831344,0.056260109672733455,0.007906501397147356,0.26262548439363215,0.008515980994327495,0.19287145370935588,0.007823124499201573,0.0
2023-12-01,0.007068843401460646,0.057528770765956416,0.007162721996230258,0.04368373486334845,0.006855838876113915,0.2050967144970589,0.007233542292623943,0.1502198134377501,0.010671674186183823,0.0
2023-12-08,-0.005667885600620122,7.627902620744783e-10,-0.005661613079518562,0.005181213483196148,-0.005667885600107214,0.05752877004588647,-0.005611865409279943,0.0377027761708122,-0.00011402928622237228,0.0
2023-12-15,0.02398947727391302,0.24580608700681278,0.02163208998495643,0.1577729645194027,0.022411972771902516,0.05752876622297845,0.021518532089352477,0.04779140122754866,0.030185021365075837,0.0
2023-12-22,0.009781330498448244,0.26484430027321115,0.009781389937435235,0.16517839300936865,0.009781330498438365,0.07656697972728771,0.009781347945557583,0.060808601752569934,0.013177050516558885,0.0
2023-12-29,0.01100336333205396,2.1051417384780034e-10,0.011003365498838902,6.0796532456884e-06,0.011003363331772644,1.3778768573972297e-11,0.011003354103580788,1.5760799638928543e-06,0.006420620164209723,0.0
2024-01-05,-0.01698703065651892,8.323554340934434e-10,-0.016987031099996153,1.5783711138154963e-05,-0.016987030651305655,5.289890140255633e-10,-0.016987030817250035,2.5516424738795083e-06,-0.024069003409388404,0.0
2024-01-12,0.007973813319266047,6.927781981522569e-10,0.007973841805375238,1.7249824295482644e-05,0.007973813319322478,5.241448011167003e-10,0.007973814252513983,3.7445597191896937e-06,0.011235756019899857,0.0
2024-01-19,0.00046982188910674617,0.3776289818329279,-0.004656925688780013,0.2132269765102871,-0.007701903849271893,8.090086662622077e-11,-0.007701957712763178,1.07821947987494e-05,-7.265022412807944e-05,0.0
2024-01-26,0.012634214626330619,0.37762898181976146,0.01263437436597309,0.21320196365603578,0.01263421462543439,2.872836190100183e-10,0.012634217878913064,9.855249648317457e-06,0.012550153362049878,0.0
2024-02-02,0.0031812041548731846,1.2544239595744651e-11,0.0031811852447604294,8.84455436256182e-05,0.00318120415477438,2.2324401279519345e-10,0.003181203854298703,2.652876608190951e-06,0.0026862476155267603,0.0
2024-02-09,0.013736757596875846,6.47974045341163e-11,0.01373674990812888,9.182047251422995e-06,0.013736757596909227,2.532912314589452e-11,0.013736764022965108,2.6924508686579423e-06,0.016628504624471588,0.0
2024-02-16,0.006263625027332115,3.271413112977639e-10,0.006263627411128501,1.4368572046666386e-06,0.006263625027253521,2.1177765166340114e-10,0.00626362856217382,1.829112372539897e-06,0.0031966720757981015,0.0
2024-02-23,0.01550710083439089,2.689567945307765e-10,0.015507087571368695,1.0655389186852396e-06,0.015507100834461607,2.340901486741395e-10,0.015507078729727652,1.8795637422189497e-06,0.010457154282800564,0.0
2024-03-01,0.004709590520514096,1.3582948435614894e-10,0.0047096588649866294,6.057580824647372e-06,0.004709590520226315,5.062714906448061e-11,0.0047096151304368405,9.079875190899009e-07,0.01282966159474679,0.0
2024-03-08,0.006925055613150644,9.866837193385809e-11,0.006925052642332363,6.743947812813897e-06,0.007830275192914335,0.09999999988264555,0.007828379425779117,0.09987021590264827,0.0023426195484605116,0.0
2024-03-15,-0.0033546683735020738,0.3787232319524135,-0.0029986076404232287,0.25817132801063236,-0.0037013802356007843,0.5759552727672117,-0.0030932758821185765,0.27653648374170015,-0.007932640642773681,0.0
2024-03-22,0.01467054371643433,0.048172771539353426,0.013381858669217938,0.03574849081107846,0.011336979907831016,0.4759552731574729,0.011337033021861747,0.27643946466089264,0.01579339912825315,0.0
2024-03-29,0.002030309109234928,0.14540481245380507,0.0027987959788955516,0.06894107849612174,0.0024446520617112536,0.3734218015397459,0.003321939964858298,0.19373722664736404,0.006310106223685886,0.0
2024-04-05,-0.004611243133777485,0.21111098265777573,-0.006279506304855497,0.11289704114430446,-0.005035275306556081,0.37342180124831165,-0.0050355085270249195,0.19374083878523976,-0.01044083717965947,0.0
2024-04-12,-0.017963392920242887,0.2648442902126609,-0.017963393429113576,0.17868615740867363,-0.01796339291933162,7.005592822301513e-11,-0.017963394111391324,3.0945600084915416e-05,-0.01761462586611371,0.0
2024-04-19,-0.03007062476338683,0.37342183561017556,-0.024774167377743128,0.24934766707414696,-0.02245394060530137,1.2016750995979763e-10,-0.022453949788415587,1.0294804952884902e-06,-0.029994307799744394,0.0
2024-04-26,0.02894209450019758,0.37342183572172116,0.028942070316745155,0.2493442588974807,0.028942094500717067,2.2350578817004164e-10,0.028942086171597457,3.283219005183939e-06,0.030289073717707372,0.0
2024-05-03,0.016947617640335106,0.0999999992494412,0.016850506427982102,0.05096889007023815,0.016632869923704198,1.9707947123101598e-10,0.016632868578758724,2.6380506336259927e-06,0.015460121541074302,0.0
2024-05-10,0.011605318437002743,0.4305504582500072,0.014078072320456082,0.2816143970696875,0.012074057294571257,7.676681962450052e-11,0.012074058881888571,2.062865214082132e-06,0.012781511142286029,0.0
2024-05-17,0.021019561583895636,0.33055045894252405,0.021019524324705236,0.26062744193338205,0.02101956158396535,1.9433694249102155e-10,0.021019539054562164,8.695943123024868e-06,0.020467733723402937,0.0
2024-05-24,-0.0083916979863666,3.860688826314322e-11,-0.008391694922008768,1.8126257464856268e-05,-0.008391697986668131,1.5251540563914854e-10,-0.008391695556504486,7.317280456541938e-06,-0.004834422351444179,0.0
2024-05-31,-0.013513071924324346,0.2816636984596713,-0.009024103571097165,0.17473081358832038,-0.011043082266340138,1.315026778149983e-09,-0.011043071970654442,1.8179205412723212e-06,-0.009130741118039066,0.0
2024-06-07,0.012917234061282461,0.19429157462947555,0.008739778763963783,0.13468378670528375,0.010203567970496898,0.2648442966572402,0.007760029830848816,0.21535327219583092,0.004788312554130503,0.0
2024-06-14,0.016278494860864093,2.6957867533715686e-10,0.0025796966543637683,0.011083527187356593,0.009902452254961766,2.000518577457979e-09,0.0003996572018429168,0.08395407105795816,0.005324719734399076,0.0
2024-06-21,0.006331034611110838,0.4759552727714061,0.006331034098405203,0.3204993283354085,0.006427597095288588,0.10421176490177061,0.005544160874640988,0.051797115374883136,0.005698285409515069,0.0
2024-06-28,0.0006157008914071035,2.873013467850934e-10,0.0006157026529826393,1.9278690011742516e-07,-0.00041231293526760904,0.004365756038892447,0.0010350090460387144,0.05015660427970066,0.002881850124958696,0.0
2024-07-05,0.021748035647938042,2.8915325172830846e-10,0.021748025629209716,6.828002663286709e-06,0.0217480356481603,0.37342182079341246,0.02174802223616035,0.23343028036096516,0.018054788099884613,0.0
2024-07-12,0.012902058881761994,0.281663699072123,0.014631165198149266,0.20328755581643518,0.012385381587044102,0.3305504596873566,0.014138924082814653,0.2467110314058883,0.020917689007198616,0.0
2024-07-19,-0.02878101365696866,0.28166369910073186,-0.028780975866664265,0.20329062114597193,-0.028781013657746733,0.3305504596331755,-0.028780881533581625,0.24669853431477906,-0.021806163091457532,0.0
2024-07-26,-0.006491626686371833,2.9615996588607296e-10,-0.0064915043507879164,8.460016427344033e-06,-0.006491626683292717,1.1535358077438174e-10,-0.006491612286960207,3.5060817963163395e-05,-0.0022905560455603437,0.0
2024-08-02,-0.023080580480115652,3.0374034598959966e-10,-0.023080642965315187,4.347573634694929e-06,-0.02308058048026817,3.679257727245169e-11,-0.023080599108247613,4.1133000695050886e-07,-0.03444398298664258,0.0
2024-08-09,0.005384905886964206,1.6916836276353857e-11,0.005384881414787378,5.393468399143195e-06,0.005384905890580071,1.5865742942119136e-09,0.0053848999763355734,9.890433396051199e-07,0.0015872734191859192,0.0
2024-08-16,0.03600938625260981,1.930922596260638e-11,0.036009433689331835,1.0335060497974504e-05,0.03600938625252696,1.5876852132715987e-09,0.03600938611460953,1.4630565227000196e-06,0.03815087039176275,0.0
2024-08-23,0.01751095472080167,2.370138175860366e-11,0.017510966184021752,1.4152385115814597e-05,0.017510954719609846,1.6687078662718973e-10,0.01751096649794988,8.779254508967723e-07,0.020148228645898138,0.0
2024-08-30,-0.003838079626746581,0.3305504554906971,-0.001459645923724886,0.1904427947021099,-0.0036002158648479506,0.281663697278361,-0.001473113277440982,0.1814069431366546,-0.0030516554034239365,0.0
2024-09-06,-0.03958327095328565,0.33055045550531975,-0.03958327341101843,0.19044281173482652,-0.039583270953346336,0.28166369740088654,-0.039583277622804294,0.1814065547067983,-0.0470528050963555,0.0
2024-09-13,0.028871095287052135,2.900117207383194e-10,0.028871112041671542,1.925795970414544e-06,0.02887109528411578,1.5530473344283213e-10,0.028871273549147057,1.3406956347556199e-05,0.03706148610812336,0.0
2024-09-20,0.014309320270671236,0.0999999997521954,0.014309342219676691,0.09999862246299578,0.014568834132091923,2.476637649918191e-10,0.014568815501987027,1.468597346431951e-05,0.01586995974908003,0.0
2024-09-27,0.030614859607611594,0.09999999945992155,0.030614854961140057,0.09999910619575392,0.03061485959361052,2.9592689344971802e-09,0.030614846128845713,1.679494309133708e-05,0.019683557360134964,0.0
2024-10-04,-0.0022762854011328273,0.0999999996664113,-0.0011656380914733602,0.028145900942535322,-0.0013213505475766526,2.797917179662284e-09,-0.0013213659408715223,1.2472364628832377e-06,-0.0020652558601222284,0.0
2024-10-11,0.000556164555506225,0.3648442996759876,1.8267449859713262e-05,0.2063464976474717,-0.0009838161460296586,0.06421049290261285,-0.0014053041316413567,0.01421696218554805,0.003449546397869252,0.0
2024-10-18,-0.002289887722130749,0.3648442998032556,-0.0022898504248459084,0.17822013550533758,-0.0007622202967448434,0.20063380716485468,-0.0014952157667650417,0.042141284247738275,0.0033162417416982668,0.0
2024-10-25,-0.017128620710595066,0.09999999969831494,-0.017128626137844168,0.0999979184356337,-0.017128620709813455,0.26484429993698577,-0.017128632730740393,0.056356556325050794,-0.016254941020777826,0.0
2024-11-01,-0.011988329186063872,0.06421095062416066,-0.011397850636778104,0.07107092697438426,-0.011292732184890596,0.09999999978421051,-0.01129273158311911,0.0999957049921896,-0.00997972679522574,0.0
2024-11-08,0.024113174841095077,0.20063334766560187,0.0206645448252001,0.20182362402063247,0.02348212280536483,0.34235658868298513,0.017321851573064036,0.13854920835225748,0.03688142805539636,0.0
2024-11-15,-0.02873526607562435,0.26484429815631805,-0.028735267487489294,0.27289426129628036,-0.02898344659182496,0.34235658877153213,-0.02898346873814544,0.1385490513884804,-0.032381862177975146,0.0
2024-11-22,0.010130590190176928,2.8985682756862777e-10,0.010130591267641363,7.220907270435762e-07,0.010130590195890774,0.10000000069588136,0.010130604389407433,0.09999809982967103,0.018437601460198308,0.0
2024-11-29,0.009356415382293086,2.8393273142779147e-10,0.00935643283324918,7.657376633771241e-07,0.009356415382501627,7.841267509471673e-10,0.009356518774523119,1.3089380355272997e-05,0.009997016094871025,0.0
2024-12-06,0.011970787053526093,1.0257416329148862e-10,0.011970945121108315,0.00015036682982318838,0.011970787053458259,5.436187144155638e-11,0.011970797061661683,4.339358042911654e-06,0.011255816241634164,0.0
2024-12-13,-0.005136985100090126,2.078793258463202e-11,-0.005137471027287475,8.827537917942201e-05,-0.0026939514639804643,0.215863446723249,-0.005917112320308894,0.19718559133516905,-0.006796886036626317,0.0
2024-12-20,-0.02560045992520586,7.588703082595567e-10,-0.025614024045767833,0.0018904132777517975,-0.023934680467241315,0.03899950283872461,-0.02614595696852244,0.04289306607837157,-0.029385895420842266,0.0
2024-12-27,0.00687649708605279,0.09999999882166052,0.006876493668118992,0.09922003508264296,0.006533958639966152,0.25486294955920474,0.006533976343238041,0.15445526325036307,0.00635901277901354,0.0
2025-01-03,-0.004747644194298402,0.09999999947643447,-0.004748023013269602,0.0999528238950586,-0.005218746460748569,0.4759552718261627,-0.005450299899460493,0.391773596914169,-0.002577657136710876,0.0
2025-01-10,-0.018224699325943117,1.3919537711866969e-11,-0.018224686605408998,0.0003987374126064169,-0.01822469932591653,0.47595527180666414,-0.018224529241370833,0.3917586871525898,-0.021980905184763963,0.0
2025-01-17,0.025368298434449106,2.2275186087370577e-11,0.02536829779787929,1.3476603710615564e-06,0.02536829843434031,2.9130911550237247e-10,0.025368276332895335,9.765881647883838e-06,0.028606061142868636,0.0
2025-01-24,0.018632331189272256,0.4759552696302738,0.0223735993699048,0.37582995390154794,0.020363623595533335,0.2648443002509722,0.02247147977630879,0.25557264060813806,0.019621658166847668,0.0
2025-01-31,-0.007264686428398441,0.2111109686589615,-0.005570333273742803,0.1723532232786888,-0.008730834452136694,0.2372965140373286,-0.006363552868025539,0.09671011392644817,-0.007815344861733832,0.0
2025-02-07,0.004697008207986189,0.26484430072055276,0.0046970068201868925,0.20369971327217268,0.004697008208400688,0.5021408141031933,0.0046970001600534165,0.3522803792348575,0.00263388871456689,0.0
2025-02-14,0.023447234601520043,0.37342182225332515,0.023599338709667832,0.2731907771490373,0.0234472346015282,0.37342182279198666,0.02361702869970205,0.3058011034589501,0.01993615199706955,0.0
2025-02-21,-0.006583396629264809,3.014691476439154e-09,-0.008068793730390544,0.14127570301884362,-0.002670618235038369,0.4734218227555708,-0.002670645080481154,0.30585149287264757,-0.01388896635766166,0.0
2025-02-28,-0.023216249239831854,5.255056722411997e-08,-0.014256620297735419,0.14097879308911826,-0.016276063971542264,0.0247427873942661,-0.016275910025492765,0.02473694401442733,-0.01934569345079611,0.0
2025-03-07,0.012320715789100597,0.47342176698885724,0.012320366377750606,0.34882616063582433,0.012320715789438044,0.024742787387222173,0.012157717642751378,0.02128516243397858,-0.008679329729082764,0.0
2025-03-14,-0.00864708681174108,1.8731585672723103e-11,-0.008647202409205253,8.624285908037392e-06,-0.00864708681181906,8.922920002063378e-12,-0.00864709843467237,0.004765846234634769,-0.013587846809815575,0.0
2025-03-21,0.001511631013443745,0.06925742749203048,0.0015966488231023254,0.09998752347731193,0.001315014665723913,4.608150054321987e-12,0.0016097044994552163,0.10296825747516877,0.0027215071638490686,0.0
2025-03-28,-0.015933177615188875,0.0692574275015174,-0.015937816422051294,0.09063689669687619,-0.015933177614040867,1.341204631291737e-11,-0.01593317797542978,0.1029703705774796,-0.017548263557170166,0.0
2025-04-04,-0.08809431877685506,2.4713403603878865e-10,-0.08809447946520174,0.011788659536973667,-0.08810032250915784,0.024742787943167296,-0.08816764689174743,0.11495366482211121,-0.09403549102278763,0.0
2025-04-11,0.04445929769861568,5.509900666937151e-09,0.044572571589619525,0.10451629884813667,0.044459297686925664,0.024742787939009393,0.04445924754077053,0.11494774883870411,0.044927672189752244,0.0
2025-04-18,0.006476526219740958,5.519635186671154e-09,0.006467430611416039,0.10409058992516636,0.006476526218674033,7.434573205981294e-11,0.005280335699736904,0.06994801198993499,0.0009961691690290493,0.0
2025-04-25,0.0388435033908448,2.322816688760351e-12,0.038849465854818174,0.001007533203354258,0.03884350339124761,3.7810872984086845e-11,0.03884352441774618,0.0699479776222996,0.04393555164985097,0.0
2025-05-02,0.029067257674585695,1.5048850330642952e-11,0.02912767465357811,0.01716708174850905,0.02906725767466052,2.096048306630175e-11,0.02906726117983303,6.868046270807822e-06,0.03065188136022936,0.0
2025-05-09,-0.002513256239043275,2.1665761702483352e-11,-0.002630777857123016,0.08049953262884128,-0.002513256239055424,3.572504071055651e-11,-0.0025286599290178296,0.021074470632358316,-0.0015816527174397522,0.0
2025-05-16,0.03096628951562465,1.3884031806104542e-11,0.030966368804299624,0.09926563119062609,0.03096628951833257,1.6204725149784348e-10,0.030966355010061765,0.021071555697399706,0.04126982560141634,0.0
2025-05-23,-0.004749162440426853,3.2142477480707873e-12,-0.004749274780213843,1.8562019793550908e-06,-0.004749162440446051,1.606778865530183e-10,-0.005226741749417327,0.025889103411850578,-0.01528196675931204,0.0
2025-05-30,0.0029095374803214578,9.958208114858206e-12,0.0029095410745579838,4.6879005073956075e-06,0.002909537482307997,3.5951057597074914e-10,0.002909586847038226,0.02588051946366833,0.008467676021900416,0.0
2025-06-06,0.019170441025818344,6.539270843275403e-11,0.019392694594594206,0.09999949925165771,0.019170441024704856,1.2132502616105852e-09,0.019335793729495985,0.09999884608537443,0.022097959907284186,0.0
2025-06-13,-0.0016537165999078998,2.487832218949617e-10,-0.001653718566459973,0.09999950947558858,-0.0015476677394009079,0.09999999909235825,-0.0015476840092244369,0.013498424049609041,-0.005028798199727636,0.0
2025-06-20,-0.008508081534138241,2.0388396841770283e-10,-0.00847881897164645,0.0037997393862511304,-0.007795302642374701,1.1610609690201617e-09,-0.007795381760306786,1.800037031475796e-05,-0.004098871301681584,0.0
2025-06-27,0.03527506097890186,0.09999999994005929,0.03527505589729941,0.09693456928164182,0.035282404657937874,0.09999999796674612,0.035265587507591775,0.08046179818568425,0.03517911756368397,0.0
2025-07-04,0.011333294129214867,9.111782588856811e-10,0.011333075309848515,3.051061191611665e-05,0.010592950323111246,8.521505190032881e-10,0.011497288832189914,0.08340270481129236,0.01641101123652593,0.0
2025-07-11,-0.006487844813992394,9.0401098546378e-10,-0.006487842505850183,3.494853199779467e-05,-0.006487844815212316,0.09999999900044021,-0.006487843629847664,0.01057196839204318,-0.0058585658254546764,0.0
2025-07-18,0.0059164445174713035,0.030742568646443664,0.006108325729955664,0.005780442886897078,0.0054667922281870195,0.09999999931404294,0.006106307362492151,0.012063454826104238,0.006404000738556271,0.0
2025-07-25,0.016507960783822134,1.014493041772303e-09,0.01650798815599682,0.031112662796698175,0.01722744280804845,0.09999999998296802,0.01722744031440969,0.11206238167673857,0.013741791926580316,0.0
2025-08-01,-0.029600092768270515,0.030742569644866293,-0.029600197947578392,0.030749721679570224,-0.029600092772104673,0.09999999635103203,-0.029600156876867116,0.09999767210809934,-0.03109991972390951,0.0
2025-08-08,0.02789002842854444,1.1648195447738477e-10,0.027890130859698666,1.2893450307469607e-05,0.028045494288695447,0.03074256926295177,0.02788850117811413,0.0004416562105295515,0.029218774387523894,0.0
2025-08-15,0.013081701169751637,0.03074256420173039,0.012931460223626266,0.0011625810584291016,0.013433619713560411,0.06925743021897705,0.013002436475518618,0.015598736808050058,0.015012839188571905,0.0
2025-08-22,0.009183792317919666,0.030742564280143665,0.009183793556890535,0.0011819563186711741,0.00959958774692763,1.9910292496495924e-08,0.00917935891303451,0.0118847380748564,0.01036726236280918,0.0
2025-08-29,-0.01211694523228939,0.09999999993842429,-0.011051599119195213,0.015412678116854258,-0.01118963314705014,0.09999997998897711,-0.01118954972900693,0.003531551119959185,-0.007195831356284455,0.0
2025-09-05,0.006096213090427205,0.06360085745177796,0.006156733960424906,0.05399266644311322,0.006131802598446588,0.04453595961063871,0.006131802430039174,0.04452997534294732,0.007880988071157358,0.0
2025-09-12,0.021690310362772754,0.0894010026224702,0.021690003749677597,0.03856750727182026,0.02006207070495331,0.1160280218177016,0.020062097794774504,0.1160255438968207,0.01689117183709321,0.0
